GapBuy;GapSell;AvBid;AvAsk;Spread;SpreadK;MinLev;MinLevClose;FixTp;FixSl;FastSpread;dTFast;tpsFast;dTSlow;tpsSlow;
11.80;-7.48;-197.52;-333.80;136.28;136.28;136416.28;40.88;136.28;272.56;240.00;486.31;2.06;422.16;2.37;
11.81;-7.39;-197.61;-333.81;136.20;136.20;136336.20;40.86;136.20;272.40;230.00;486.31;2.06;422.16;2.37;
1.92;-16.92;-198.08;-333.92;135.84;135.84;135975.84;40.75;135.84;271.68;230.00;486.89;2.05;422.16;2.37;
-7.90;17.21;-198.21;-334.10;135.89;135.89;136025.89;40.77;135.89;271.78;230.00;486.89;2.05;425.46;2.35;
-17.92;7.14;-198.14;-334.08;135.94;135.94;136075.94;40.78;135.94;271.88;240.00;486.65;2.05;425.46;2.35;
-17.84;7.17;-198.17;-334.16;135.99;135.99;136125.99;40.80;135.99;271.98;230.00;486.65;2.05;425.46;2.35;
11.94;36.90;-197.90;-333.94;136.04;136.04;136176.04;40.81;136.04;272.08;230.00;494.77;2.02;425.46;2.35;
8.95;16.04;-198.04;-333.95;135.91;135.91;136045.91;40.77;135.91;271.82;230.00;494.77;2.02;441.36;2.27;
12.66;10.98;-197.98;-333.66;135.68;135.68;135815.68;40.70;135.68;271.36;230.00;494.77;2.02;438.26;2.28;
16.72;31.57;-197.57;-333.72;136.15;136.15;136286.15;40.85;136.15;272.30;230.00;494.77;2.02;437.98;2.28;
23.71;-0.36;-197.64;-333.71;136.07;136.07;136206.07;40.82;136.07;272.14;230.00;494.77;2.02;438.05;2.28;
3.50;-20.09;-197.91;-333.50;135.59;135.59;135725.59;40.68;135.59;271.18;250.00;494.54;2.02;438.05;2.28;
3.39;-19.72;-198.28;-333.39;135.11;135.11;135245.11;40.53;135.11;270.22;230.00;494.54;2.02;438.05;2.28;
-18.60;-19.45;-198.55;-333.40;134.85;134.85;134984.85;40.46;134.85;269.70;230.00;494.54;2.02;439.61;2.27;
-18.22;-21.29;-198.71;-333.78;135.07;135.07;135205.07;40.52;135.07;270.14;230.00;494.54;2.02;439.61;2.27;
1.76;-1.53;-198.47;-333.76;135.29;135.29;135425.29;40.59;135.29;270.58;230.00;487.93;2.05;439.61;2.27;
24.51;0.58;-198.58;-333.51;134.93;134.93;135064.93;40.48;134.93;269.86;230.00;487.93;2.05;441.37;2.27;
4.34;-19.11;-198.89;-333.34;134.45;134.45;134584.45;40.34;134.45;268.90;230.00;487.26;2.05;441.37;2.27;
-24.24;-14.54;-199.46;-333.76;134.30;134.30;134434.30;40.29;134.30;268.60;230.00;487.26;2.05;440.85;2.27;
-4.42;5.43;-199.43;-333.58;134.15;134.15;134284.15;40.25;134.15;268.30;210.00;482.32;2.07;440.85;2.27;
-4.60;5.40;-199.40;-333.40;134.00;134.00;134134.00;40.20;134.00;268.00;230.00;482.32;2.07;440.85;2.27;
-24.28;-14.13;-199.87;-333.72;133.85;133.85;133983.85;40.16;133.85;267.70;250.00;483.10;2.07;440.85;2.27;
-23.96;-13.66;-200.34;-334.04;133.70;133.70;133833.70;40.11;133.70;267.40;230.00;483.10;2.07;440.85;2.27;
-5.82;17.19;-200.19;-334.18;133.99;133.99;134123.99;40.20;133.99;267.98;230.00;483.10;2.07;447.01;2.24;
-15.52;7.14;-200.14;-334.48;134.34;134.34;134474.34;40.30;134.34;268.68;240.00;482.13;2.07;447.01;2.24;
-15.47;7.09;-200.09;-334.53;134.44;134.44;134574.44;40.33;134.44;268.88;230.00;482.13;2.07;447.01;2.24;
-5.72;16.74;-199.74;-334.28;134.54;134.54;134674.54;40.36;134.54;269.08;230.00;488.90;2.05;447.01;2.24;
-11.47;-26.37;-199.63;-334.53;134.90;134.90;135034.90;40.47;134.90;269.80;230.00;488.90;2.05;439.96;2.27;
8.43;-6.28;-199.72;-334.43;134.71;134.71;134844.71;40.41;134.71;269.42;230.00;488.60;2.05;439.96;2.27;
-4.24;-18.76;-200.24;-334.76;134.52;134.52;134654.52;40.36;134.52;269.04;230.00;488.60;2.05;433.60;2.31;
-26.68;-19.23;-200.77;-335.32;134.55;134.55;134684.55;40.37;134.55;269.10;230.00;488.60;2.05;433.65;2.31;
-6.32;0.93;-200.93;-335.68;134.75;134.75;134884.75;40.43;134.75;269.50;210.00;488.54;2.05;433.65;2.31;
-6.29;1.09;-201.09;-335.71;134.62;134.62;134754.62;40.39;134.62;269.24;230.00;488.54;2.05;433.65;2.31;
3.84;11.35;-201.35;-335.84;134.49;134.49;134624.49;40.35;134.49;268.98;220.00;488.91;2.05;433.65;2.31;
3.97;11.61;-201.61;-335.97;134.36;134.36;134494.36;40.31;134.36;268.72;230.00;488.91;2.05;433.65;2.31;
13.80;21.48;-201.48;-335.80;134.32;134.32;134454.32;40.30;134.32;268.64;220.00;491.09;2.04;433.65;2.31;
13.53;21.25;-201.25;-335.53;134.28;134.28;134414.28;40.28;134.28;268.56;230.00;491.09;2.04;433.65;2.31;
3.87;11.11;-201.11;-335.87;134.76;134.76;134894.76;40.43;134.76;269.52;240.00;490.83;2.04;433.65;2.31;
4.11;10.87;-200.87;-336.11;135.24;135.24;135375.24;40.57;135.24;270.48;230.00;490.83;2.04;433.65;2.31;
14.15;20.43;-200.43;-336.15;135.72;135.72;135855.72;40.72;135.72;271.44;230.00;487.29;2.05;433.65;2.31;
-5.51;0.29;-200.29;-336.49;136.20;136.20;136336.20;40.86;136.20;272.40;250.00;487.08;2.05;433.65;2.31;
-5.17;0.15;-200.15;-336.83;136.68;136.68;136816.68;41.00;136.68;273.36;230.00;487.08;2.05;433.65;2.31;
4.54;9.69;-199.69;-336.54;136.85;136.85;136986.85;41.06;136.85;273.70;220.00;490.51;2.04;433.65;2.31;
4.33;9.39;-199.39;-336.33;136.94;136.94;137076.94;41.08;136.94;273.88;230.00;490.51;2.04;433.65;2.31;
20.26;17.31;-199.31;-336.26;136.95;136.95;137086.95;41.09;136.95;273.90;230.00;490.51;2.04;450.22;2.22;
28.95;8.22;-199.22;-335.95;136.73;136.73;136866.73;41.02;136.73;273.46;230.00;490.51;2.04;452.37;2.21;
-0.96;-21.47;-199.53;-336.04;136.51;136.51;136646.51;40.95;136.51;273.02;230.00;495.10;2.02;452.37;2.21;
-9.74;-36.79;-200.21;-336.26;136.05;136.05;136186.05;40.82;136.05;272.10;230.00;495.10;2.02;452.46;2.21;
10.08;-16.51;-200.49;-336.08;135.59;135.59;135725.59;40.68;135.59;271.18;230.00;494.58;2.02;452.46;2.21;
10.89;8.52;-200.52;-335.89;135.37;135.37;135505.37;40.61;135.37;270.74;230.00;494.58;2.02;456.05;2.19;
-9.37;-11.47;-200.53;-335.63;135.10;135.10;135235.10;40.53;135.10;270.20;230.00;501.55;1.99;456.05;2.19;
5.22;-2.82;-200.18;-335.22;135.04;135.04;135175.04;40.51;135.04;270.08;230.00;501.55;1.99;456.30;2.19;
14.72;36.43;-199.43;-334.72;135.29;135.29;135425.29;40.59;135.29;270.58;230.00;501.55;1.99;452.58;2.21;
17.49;9.25;-199.25;-334.49;135.24;135.24;135375.24;40.57;135.24;270.48;230.00;501.55;1.99;450.56;2.22;
-12.38;-20.44;-199.56;-334.62;135.06;135.06;135195.06;40.52;135.06;270.12;230.00;497.05;2.01;450.56;2.22;
10.36;5.27;-199.27;-334.36;135.09;135.09;135225.09;40.53;135.09;270.18;230.00;497.05;2.01;448.71;2.23;
20.20;15.08;-199.08;-334.20;135.12;135.12;135255.12;40.54;135.12;270.24;220.00;492.85;2.03;448.71;2.23;
20.24;15.09;-199.09;-334.24;135.15;135.15;135285.15;40.55;135.15;270.30;230.00;492.85;2.03;448.71;2.23;
20.28;16.09;-199.09;-334.28;135.19;135.19;135325.19;40.56;135.19;270.38;230.00;492.85;2.03;449.66;2.22;
-4.60;16.01;-199.01;-334.40;135.39;135.39;135525.39;40.62;135.39;270.78;230.00;492.85;2.03;449.66;2.22;
-14.62;6.03;-199.03;-334.38;135.35;135.35;135485.35;40.61;135.35;270.70;230.00;498.91;2.00;449.66;2.22;
-4.94;15.75;-198.75;-334.06;135.31;135.31;135445.31;40.59;135.31;270.62;230.00;497.76;2.01;449.66;2.22;
-15.16;5.57;-198.57;-333.84;135.27;135.27;135405.27;40.58;135.27;270.54;230.00;500.48;2.00;449.66;2.22;
11.36;3.14;-198.14;-333.36;135.22;135.22;135355.22;40.57;135.22;270.44;230.00;500.48;2.00;467.21;2.14;
5.24;32.71;-197.71;-333.24;135.53;135.53;135665.53;40.66;135.53;271.06;230.00;500.48;2.00;469.30;2.13;
-14.68;12.48;-197.48;-333.32;135.84;135.84;135975.84;40.75;135.84;271.68;250.00;503.37;1.99;469.30;2.13;
-14.60;12.44;-197.44;-333.40;135.96;135.96;136095.96;40.79;135.96;271.92;230.00;503.37;1.99;469.30;2.13;
-4.55;22.30;-197.30;-333.45;136.15;136.15;136286.15;40.85;136.15;272.30;230.00;514.01;1.95;469.30;2.13;
-21.32;13.97;-196.97;-333.68;136.71;136.71;136846.71;41.01;136.71;273.42;230.00;514.01;1.95;475.98;2.10;
-11.30;23.91;-196.91;-333.70;136.79;136.79;136926.79;41.04;136.79;273.58;220.00;514.14;1.95;475.98;2.10;
-11.38;23.75;-196.75;-333.62;136.87;136.87;137006.87;41.06;136.87;273.74;230.00;514.14;1.95;475.98;2.10;
6.67;30.71;-196.71;-333.67;136.96;136.96;137096.96;41.09;136.96;273.92;230.00;514.14;1.95;471.42;2.12;
15.43;-3.19;-196.81;-333.43;136.62;136.62;136756.62;40.99;136.62;273.24;230.00;514.14;1.95;461.47;2.17;
-11.00;-1.15;-196.85;-334.00;137.15;137.15;137287.15;41.15;137.15;274.30;230.00;514.14;1.95;461.10;2.17;
-0.83;8.49;-196.49;-334.17;137.68;137.68;137817.68;41.30;137.68;275.36;230.00;509.10;1.96;461.10;2.17;
-30.36;-21.57;-196.43;-334.64;138.21;138.21;138348.21;41.46;138.21;276.42;230.00;509.01;1.96;461.10;2.17;
-29.79;6.19;-196.19;-335.21;139.02;139.02;139159.02;41.71;139.02;278.04;230.00;509.01;1.96;434.12;2.30;
-6.35;6.05;-196.05;-335.65;139.60;139.60;139739.60;41.88;139.60;279.20;230.00;509.01;1.96;434.12;2.30;
13.89;25.71;-195.71;-335.89;140.18;140.18;140320.18;42.05;140.18;280.36;210.00;510.18;1.96;434.12;2.30;
13.54;25.45;-195.45;-335.54;140.09;140.09;140230.09;42.03;140.09;280.18;230.00;510.18;1.96;434.12;2.30;
-4.31;-6.55;-195.45;-335.69;140.24;140.24;140380.24;42.07;140.24;280.48;230.00;510.18;1.96;438.44;2.28;
-14.16;-16.55;-195.45;-335.84;140.39;140.39;140530.39;42.12;140.39;280.78;240.00;509.62;1.96;438.44;2.28;
-14.01;-16.55;-195.45;-335.99;140.54;140.54;140680.54;42.16;140.54;281.08;230.00;509.62;1.96;438.44;2.28;
-13.76;-26.35;-195.65;-336.24;140.59;140.59;140730.59;42.18;140.59;281.18;230.00;509.62;1.96;436.81;2.29;
19.97;-26.23;-195.77;-335.97;140.20;140.20;140340.20;42.06;140.20;280.40;230.00;509.62;1.96;436.81;2.29;
1.98;17.55;-195.55;-335.98;140.43;140.43;140570.43;42.13;140.43;280.86;230.00;509.62;1.96;437.76;2.28;
-7.91;7.43;-195.43;-336.09;140.66;140.66;140800.66;42.20;140.66;281.32;230.00;506.90;1.97;437.76;2.28;
-17.61;-2.42;-195.58;-336.39;140.81;140.81;140950.81;42.24;140.81;281.62;240.00;514.71;1.94;437.76;2.28;
-17.24;-2.09;-195.91;-336.76;140.85;140.85;140990.85;42.26;140.85;281.70;230.00;514.71;1.94;437.76;2.28;
23.42;-17.90;-196.10;-336.42;140.32;140.32;140460.32;42.10;140.32;280.64;230.00;514.71;1.94;420.68;2.38;
22.86;-2.16;-195.84;-335.86;140.02;140.02;140160.02;42.01;140.02;280.04;230.00;514.71;1.94;424.06;2.36;
-18.98;-2.12;-195.88;-336.02;140.14;140.14;140280.14;42.04;140.14;280.28;230.00;514.71;1.94;424.06;2.36;
-8.92;7.82;-195.82;-336.08;140.26;140.26;140400.26;42.08;140.26;280.52;230.00;514.07;1.95;424.06;2.36;
-19.02;-2.37;-195.63;-335.98;140.35;140.35;140490.35;42.11;140.35;280.70;230.00;513.75;1.95;424.06;2.36;
4.84;-1.37;-195.63;-335.84;140.21;140.21;140350.21;42.06;140.21;280.42;230.00;513.75;1.95;426.70;2.34;
13.61;14.47;-195.47;-335.61;140.14;140.14;140280.14;42.04;140.14;280.28;230.00;513.75;1.95;426.74;2.34;
13.60;15.33;-195.33;-335.60;140.27;140.27;140410.27;42.08;140.27;280.54;230.00;513.75;1.95;419.40;2.38;
37.15;14.99;-194.99;-335.15;140.16;140.16;140300.16;42.05;140.16;280.32;230.00;513.75;1.95;419.40;2.38;
16.84;-4.85;-195.15;-334.84;139.69;139.69;139829.69;41.91;139.69;279.38;250.00;520.99;1.92;419.40;2.38;
16.90;-4.80;-195.20;-334.90;139.70;139.70;139839.70;41.91;139.70;279.40;230.00;520.99;1.92;419.40;2.38;
34.68;52.57;-194.57;-334.68;140.11;140.11;140250.11;42.03;140.11;280.22;230.00;520.99;1.92;430.21;2.32;
14.66;32.14;-194.14;-334.66;140.52;140.52;140660.52;42.16;140.52;281.04;250.00;504.83;1.98;430.21;2.32;
14.54;31.61;-193.61;-334.54;140.93;140.93;141070.93;42.28;140.93;281.86;230.00;504.83;1.98;430.21;2.32;
41.05;53.20;-193.20;-334.05;140.85;140.85;140990.85;42.26;140.85;281.70;230.00;504.83;1.98;426.83;2.34;
72.14;45.76;-192.76;-333.14;140.38;140.38;140520.38;42.11;140.38;280.76;230.00;504.83;1.98;416.51;2.40;
1.93;-23.98;-193.02;-332.93;139.91;139.91;140049.91;41.97;139.91;279.82;300.00;505.01;1.98;416.51;2.40;
2.02;-23.42;-193.58;-333.02;139.44;139.44;139579.44;41.83;139.44;278.88;230.00;505.01;1.98;416.51;2.40;
2.08;11.58;-193.58;-333.08;139.50;139.50;139639.50;41.85;139.50;279.00;230.00;505.01;1.98;417.64;2.39;
-6.73;11.53;-193.53;-333.27;139.74;139.74;139879.74;41.92;139.74;279.48;230.00;505.01;1.98;417.64;2.39;
1.42;-21.97;-194.03;-333.42;139.39;139.39;139529.39;41.82;139.39;278.78;230.00;505.01;1.98;416.60;2.40;
1.64;-13.87;-194.13;-333.64;139.51;139.51;139649.51;41.85;139.51;279.02;230.00;505.01;1.98;417.33;2.40;
-30.02;-13.97;-194.03;-333.98;139.95;139.95;140089.95;41.99;139.95;279.90;230.00;505.01;1.98;417.33;2.40;
-9.88;5.73;-193.73;-334.12;140.39;140.39;140530.39;42.12;140.39;280.78;210.00;503.68;1.99;417.33;2.40;
-9.96;5.43;-193.43;-334.04;140.61;140.61;140750.61;42.18;140.61;281.22;230.00;503.68;1.99;417.33;2.40;
26.59;41.74;-192.74;-333.59;140.85;140.85;140990.85;42.26;140.85;281.70;230.00;503.68;1.99;413.24;2.42;
-23.16;-8.25;-192.75;-333.84;141.09;141.09;141231.09;42.33;141.09;282.18;280.00;503.38;1.99;413.24;2.42;
-22.68;-8.22;-192.78;-334.32;141.54;141.54;141681.54;42.46;141.54;283.08;230.00;503.38;1.99;413.24;2.42;
-22.40;1.51;-192.51;-334.60;142.09;142.09;142232.09;42.63;142.09;284.18;230.00;503.38;1.99;415.88;2.40;
-7.56;1.28;-192.28;-334.44;142.16;142.16;142302.16;42.65;142.16;284.32;230.00;503.38;1.99;415.88;2.40;
20.20;-1.72;-192.28;-334.20;141.92;141.92;142061.92;42.58;141.92;283.84;230.00;503.38;1.99;443.23;2.26;
10.06;-11.62;-192.38;-334.06;141.68;141.68;141821.68;42.50;141.68;283.36;230.00;507.64;1.97;443.23;2.26;
-14.04;-11.72;-192.28;-333.96;141.68;141.68;141821.68;42.50;141.68;283.36;230.00;507.64;1.97;443.28;2.26;
-4.24;-1.92;-192.08;-333.76;141.68;141.68;141821.68;42.50;141.68;283.36;230.00;508.00;1.97;443.28;2.26;
15.54;17.99;-191.99;-333.54;141.55;141.55;141691.55;42.47;141.55;283.10;230.00;526.18;1.90;443.28;2.26;
-4.58;-2.00;-192.00;-333.42;141.42;141.42;141561.42;42.43;141.42;282.84;250.00;519.88;1.92;443.28;2.26;
-4.70;-1.99;-192.01;-333.30;141.29;141.29;141431.29;42.39;141.29;282.58;230.00;519.88;1.92;443.28;2.26;
-63.13;-43.46;-192.54;-333.87;141.33;141.33;141471.33;42.40;141.33;282.66;230.00;519.88;1.92;476.91;2.10;
-13.12;6.14;-192.14;-333.88;141.74;141.74;141881.74;42.52;141.74;283.48;230.00;520.12;1.92;476.91;2.10;
-12.91;-23.76;-192.24;-334.09;141.85;141.85;141991.85;42.56;141.85;283.70;230.00;520.12;1.92;475.95;2.10;
-7.88;-23.79;-192.21;-334.12;141.91;141.91;142051.91;42.57;141.91;283.82;230.00;520.12;1.92;475.95;2.10;
11.72;-4.03;-191.97;-333.72;141.75;141.75;141891.75;42.53;141.75;283.50;210.00;519.22;1.93;475.95;2.10;
11.52;-4.07;-191.93;-333.52;141.59;141.59;141731.59;42.48;141.59;283.18;230.00;519.22;1.93;475.95;2.10;
-1.55;9.75;-191.75;-333.45;141.70;141.70;141841.70;42.51;141.70;283.40;230.00;519.22;1.93;465.00;2.15;
9.37;22.54;-191.54;-333.37;141.83;141.83;141971.83;42.55;141.83;283.66;230.00;519.22;1.93;467.26;2.14;
-10.51;2.53;-191.53;-333.49;141.96;141.96;142101.96;42.59;141.96;283.92;250.00;513.67;1.95;467.26;2.14;
-10.29;2.62;-191.62;-333.71;142.09;142.09;142232.09;42.63;142.09;284.18;230.00;513.67;1.95;467.26;2.14;
-11.06;-20.06;-191.94;-333.94;142.00;142.00;142142.00;42.60;142.00;284.00;230.00;513.67;1.95;459.19;2.18;
8.87;-0.04;-191.96;-333.87;141.91;141.91;142051.91;42.57;141.91;283.82;230.00;515.97;1.94;459.19;2.18;
8.80;19.78;-191.78;-333.80;142.02;142.02;142162.02;42.61;142.02;284.04;230.00;515.97;1.94;458.98;2.18;
13.78;19.70;-191.70;-333.78;142.08;142.08;142222.08;42.62;142.08;284.16;230.00;515.97;1.94;458.98;2.18;
-6.24;-0.38;-191.62;-333.76;142.14;142.14;142282.14;42.64;142.14;284.28;250.00;515.86;1.94;458.98;2.18;
-6.26;-0.46;-191.54;-333.74;142.20;142.20;142342.20;42.66;142.20;284.40;230.00;515.86;1.94;458.98;2.18;
-3.21;-29.15;-191.85;-333.79;141.94;141.94;142081.94;42.58;141.94;283.88;230.00;515.86;1.94;457.68;2.18;
-37.81;-17.95;-192.05;-334.19;142.14;142.14;142282.14;42.64;142.14;284.28;230.00;515.86;1.94;457.68;2.18;
-17.45;2.13;-192.13;-334.55;142.42;142.42;142562.42;42.73;142.42;284.84;210.00;519.33;1.93;457.68;2.18;
-17.00;2.12;-192.12;-335.00;142.88;142.88;143022.88;42.86;142.88;285.76;230.00;519.33;1.93;457.68;2.18;
-38.63;-25.91;-192.09;-335.37;143.28;143.28;143423.28;42.98;143.28;286.56;230.00;519.33;1.93;467.89;2.14;
-28.45;-16.20;-191.80;-335.55;143.75;143.75;143893.75;43.13;143.75;287.50;230.00;530.46;1.89;467.89;2.14;
-28.07;9.45;-191.45;-335.93;144.48;144.48;144624.48;43.34;144.48;288.96;230.00;530.46;1.89;455.28;2.20;
-3.92;9.35;-191.35;-336.08;144.73;144.73;144874.73;43.42;144.73;289.46;230.00;530.46;1.89;455.28;2.20;
15.83;28.85;-190.85;-335.83;144.98;144.98;145124.98;43.49;144.98;289.96;230.00;530.30;1.89;455.28;2.20;
22.66;-3.24;-190.76;-335.66;144.90;144.90;145044.90;43.47;144.90;289.80;230.00;530.30;1.89;467.22;2.14;
11.70;7.96;-190.96;-335.70;144.74;144.74;144884.74;43.42;144.74;289.48;230.00;530.30;1.89;464.46;2.15;
-8.03;-11.91;-191.09;-335.97;144.88;144.88;145024.88;43.46;144.88;289.76;250.00;541.97;1.85;464.46;2.15;
-8.06;-12.08;-190.92;-335.94;145.02;145.02;145165.02;43.51;145.02;290.04;230.00;541.97;1.85;464.46;2.15;
-7.86;11.77;-190.77;-336.14;145.37;145.37;145515.37;43.61;145.37;290.74;230.00;541.97;1.85;475.92;2.10;
-17.46;1.82;-190.82;-336.54;145.72;145.72;145865.72;43.72;145.72;291.44;230.00;552.08;1.81;475.92;2.10;
-2.21;11.77;-190.77;-336.79;146.02;146.02;146166.02;43.81;146.02;292.04;230.00;552.08;1.81;478.65;2.09;
-1.96;-0.15;-190.85;-337.04;146.19;146.19;146336.19;43.86;146.19;292.38;230.00;552.08;1.81;475.22;2.10;
-13.84;-0.07;-190.93;-337.16;146.23;146.23;146376.23;43.87;146.23;292.46;230.00;552.08;1.81;475.22;2.10;
-3.92;9.81;-190.81;-337.08;146.27;146.27;146416.27;43.88;146.27;292.54;230.00;547.87;1.83;475.22;2.10;
-13.80;-0.11;-190.89;-337.20;146.31;146.31;146456.31;43.89;146.31;292.62;240.00;548.50;1.82;475.22;2.10;
-13.78;-0.13;-190.87;-337.22;146.35;146.35;146496.35;43.91;146.35;292.70;230.00;548.50;1.82;475.22;2.10;
-13.49;-25.91;-191.09;-337.51;146.42;146.42;146566.42;43.93;146.42;292.84;230.00;548.50;1.82;493.74;2.03;
2.58;-16.48;-191.52;-337.58;146.06;146.06;146206.06;43.82;146.06;292.12;230.00;548.50;1.82;491.15;2.04;
12.35;-6.35;-191.65;-337.35;145.70;145.70;145845.70;43.71;145.70;291.40;230.00;555.99;1.80;491.15;2.04;
31.92;13.58;-191.58;-336.92;145.34;145.34;145485.34;43.60;145.34;290.68;230.00;557.12;1.79;491.15;2.04;
31.59;11.63;-191.63;-336.59;144.96;144.96;145104.96;43.49;144.96;289.92;230.00;557.12;1.79;501.24;2.00;
9.31;11.60;-191.60;-336.31;144.71;144.71;144854.71;43.41;144.71;289.42;230.00;557.12;1.79;501.24;2.00;
-8.69;3.75;-191.75;-336.31;144.56;144.56;144704.56;43.37;144.56;289.12;230.00;557.12;1.79;487.88;2.05;
1.21;13.80;-191.80;-336.21;144.41;144.41;144554.41;43.32;144.41;288.82;220.00;558.66;1.79;487.88;2.05;
1.29;13.92;-191.92;-336.29;144.37;144.37;144514.37;43.31;144.37;288.74;230.00;558.66;1.79;487.88;2.05;
-8.44;3.80;-191.80;-336.56;144.76;144.76;144904.76;43.43;144.76;289.52;230.00;556.35;1.80;487.88;2.05;
11.36;23.50;-191.50;-336.36;144.86;144.86;145004.86;43.46;144.86;289.72;210.00;565.25;1.77;487.88;2.05;
11.26;23.30;-191.30;-336.26;144.96;144.96;145104.96;43.49;144.96;289.92;230.00;565.25;1.77;487.88;2.05;
10.86;0.03;-191.03;-335.86;144.83;144.83;144974.83;43.45;144.83;289.66;230.00;565.25;1.77;504.21;1.98;
-15.28;0.04;-191.04;-335.72;144.68;144.68;144824.68;43.40;144.68;289.36;230.00;565.25;1.77;504.21;1.98;
-5.29;9.95;-190.95;-335.71;144.76;144.76;144904.76;43.43;144.76;289.52;230.00;565.41;1.77;504.21;1.98;
-15.00;0.16;-191.16;-336.00;144.84;144.84;144984.84;43.45;144.84;289.68;230.00;562.51;1.78;504.21;1.98;
-4.81;10.27;-191.27;-336.19;144.92;144.92;145064.92;43.48;144.92;289.84;230.00;592.06;1.69;504.21;1.98;
-14.70;0.16;-191.16;-336.30;145.14;145.14;145285.14;43.54;145.14;290.28;240.00;590.09;1.69;504.21;1.98;
-14.69;-0.05;-190.95;-336.31;145.36;145.36;145505.36;43.61;145.36;290.72;230.00;590.09;1.69;504.21;1.98;
-4.78;9.64;-190.64;-336.22;145.58;145.58;145725.58;43.67;145.58;291.16;220.00;589.40;1.70;504.21;1.98;
-4.87;9.23;-190.23;-336.13;145.90;145.90;146045.90;43.77;145.90;291.80;230.00;589.40;1.70;504.21;1.98;
-14.52;-1.08;-189.92;-336.48;146.56;146.56;146706.56;43.97;146.56;293.12;240.00;597.33;1.67;504.21;1.98;
-14.35;-0.95;-190.05;-336.65;146.60;146.60;146746.60;43.98;146.60;293.20;230.00;597.33;1.67;504.21;1.98;
-66.75;-73.19;-190.81;-337.25;146.44;146.44;146586.44;43.93;146.44;292.88;230.00;597.33;1.67;563.88;1.77;
3.05;-3.23;-190.77;-337.05;146.28;146.28;146426.28;43.88;146.28;292.56;160.00;597.76;1.67;563.88;1.77;
2.85;-3.27;-190.73;-336.85;146.12;146.12;146266.12;43.84;146.12;292.24;230.00;597.76;1.67;563.88;1.77;
5.04;20.29;-190.29;-337.04;146.75;146.75;146896.75;44.03;146.75;293.50;230.00;597.76;1.67;577.12;1.73;
-34.37;-19.59;-190.41;-337.63;147.22;147.22;147367.22;44.17;147.22;294.44;270.00;616.08;1.62;577.12;1.73;
-34.20;-19.47;-190.53;-337.80;147.27;147.27;147417.27;44.18;147.27;294.54;230.00;616.08;1.62;577.12;1.73;
26.46;-5.39;-190.61;-337.46;146.85;146.85;146996.85;44.06;146.85;293.70;230.00;616.08;1.62;574.96;1.74;
23.05;22.31;-190.31;-337.05;146.74;146.74;146886.74;44.02;146.74;293.48;230.00;616.08;1.62;574.09;1.74;
-26.62;-27.48;-190.52;-337.38;146.86;146.86;147006.86;44.06;146.86;293.72;230.00;615.92;1.62;574.09;1.74;
-6.40;-7.31;-190.69;-337.60;146.91;146.91;147056.91;44.07;146.91;293.82;230.00;624.91;1.60;574.09;1.74;
19.56;16.63;-190.63;-337.56;146.93;146.93;147076.93;44.08;146.93;293.86;230.00;624.91;1.60;582.31;1.72;
-0.04;-3.23;-190.77;-337.96;147.19;147.19;147337.19;44.16;147.19;294.38;230.00;624.85;1.60;582.31;1.72;
19.96;16.51;-190.51;-337.96;147.45;147.45;147597.45;44.24;147.45;294.90;210.00;630.34;1.59;582.31;1.72;
19.96;16.25;-190.25;-337.96;147.71;147.71;147857.71;44.31;147.71;295.42;230.00;630.34;1.59;582.31;1.72;
0.34;-3.23;-190.77;-338.34;147.57;147.57;147717.57;44.27;147.57;295.14;230.00;630.77;1.59;582.31;1.72;
33.19;-10.83;-191.17;-338.19;147.02;147.02;147167.02;44.11;147.02;294.04;230.00;630.77;1.59;595.38;1.68;
23.14;-20.33;-191.67;-338.14;146.47;146.47;146616.47;43.94;146.47;292.94;230.00;630.08;1.59;595.38;1.68;
23.36;2.17;-192.17;-338.36;146.19;146.19;146336.19;43.86;146.19;292.38;230.00;630.08;1.59;598.16;1.67;
26.87;2.60;-192.60;-338.87;146.27;146.27;146416.27;43.88;146.27;292.54;230.00;630.08;1.59;598.16;1.67;
16.78;-7.57;-192.43;-338.78;146.35;146.35;146496.35;43.91;146.35;292.70;240.00;629.78;1.59;598.16;1.67;
16.69;-7.74;-192.26;-338.69;146.43;146.43;146576.43;43.93;146.43;292.86;230.00;629.78;1.59;598.16;1.67;
16.60;9.27;-192.27;-338.60;146.33;146.33;146476.33;43.90;146.33;292.66;230.00;629.78;1.59;614.57;1.63;
23.35;9.28;-192.28;-338.35;146.07;146.07;146216.07;43.82;146.07;292.14;230.00;629.78;1.59;614.57;1.63;
13.28;-0.95;-192.05;-338.28;146.23;146.23;146376.23;43.87;146.23;292.46;230.00;642.63;1.56;614.57;1.63;
-6.59;-5.06;-191.94;-338.41;146.47;146.47;146616.47;43.94;146.47;292.94;230.00;642.63;1.56;613.73;1.63;
-26.58;-24.97;-192.03;-338.42;146.39;146.39;146536.39;43.92;146.39;292.78;250.00;646.29;1.55;613.73;1.63;
-26.37;-24.68;-192.32;-338.63;146.31;146.31;146456.31;43.89;146.31;292.62;230.00;646.29;1.55;613.73;1.63;
18.39;-19.44;-192.56;-338.39;145.83;145.83;145975.83;43.75;145.83;291.66;230.00;646.29;1.55;617.61;1.62;
